Description,Latitude,Location,Longitude,Price,Title,Url
,,"Leicester, NC",,14.0,Ps4 Call of Duty Infinite Warfare,https://www.facebook.com/marketplace/item/191136988147485
,,"Maggie Valley, NC",,30.0,Kids dvds 58 Total,https://www.facebook.com/marketplace/item/1651559038223674
,,"Burnsville, NC",,1250.0,Over 💯 wrestling Movies call 828 284 1565,https://www.facebook.com/marketplace/item/199347313981076
,,"Union Mills, NC",,0.0,Teacher helper books,https://www.facebook.com/marketplace/item/1430113193802215
,,"Taylors, SC",,1.0,Dvds,https://www.facebook.com/marketplace/item/2098495730372415
,,"Spindale, NC",,10.0,Work out ball with DVD & book,https://www.facebook.com/marketplace/item/1679780348711010
,,"Rutherfordton, NC",,180.0,Limited edition New 3DS XL - Monster Hunter Generations Edition,https://www.facebook.com/marketplace/item/205663379989859
,,"Rutherfordton, NC",,1.0,Vhs movies,https://www.facebook.com/marketplace/item/167049040750202
,,"Flat Rock, NC",,10.0,The Sims 3 Xbox 360 Game **BRAND NEW!,https://www.facebook.com/marketplace/item/2136323276654353
,,"Bakersville, NC",,5.0,Xbox 360 and Playstation 3 video games,https://www.facebook.com/marketplace/item/1995149664098289
,,"Rutherfordton, NC",,35.0,Wii remote and covers,https://www.facebook.com/marketplace/item/2241246885900692
,,"Burnsville, NC",,1278.0,For sale over 💯 Western Movies call anytime 828 284 1565,https://www.facebook.com/marketplace/item/126282394741055
,,"Canton, NC",,20.0,SEALED COLLECTORS EDITION strategy guides,https://www.facebook.com/marketplace/item/480856648976649
,,"Marion, NC",,275.0,A BOOK: Doctor Doolittle's Garden By Hugh Lofting. Copy right is 1927,https://www.facebook.com/marketplace/item/1697270530575711
,,"Weaverville, NC",,30.0,Bleach Anime DVD Set 17 and DVD Set 21.,https://www.facebook.com/marketplace/item/423651551388604
,,"Asheville, NC",,18.0,"STANLEY KUBRICK'S Boxset, Directors Series DVDs",https://www.facebook.com/marketplace/item/1787656174612009
,,"Lake Lure, NC",,100.0,Bible books,https://www.facebook.com/marketplace/item/2055808797990031
,,"Spruce Pine, NC",,2.0,Movies,https://www.facebook.com/marketplace/item/144583756175888
,,"Forest City, NC",,24.0,skylanders. xbox one,https://www.facebook.com/marketplace/item/454848231576912
,,"Saluda, NC",,2.0,VHS Cartoons - movies,https://www.facebook.com/marketplace/item/551285108568845
,,"Asheville, NC",,40.0,Infinity 10 speaker 🔊,https://www.facebook.com/marketplace/item/868879683317674
,,"Burnsville, NC",,10.0,PS3 Games,https://www.facebook.com/marketplace/item/451779618552570
,,"Burnsville, NC",,52.0,For sale wrestling DVD set call anytime 828 284 1565,https://www.facebook.com/marketplace/item/398255490603726
,,"Swannanoa, NC",,50.0,The American Heritage 10 DVD Series with David Barton,https://www.facebook.com/marketplace/item/1747301811986576
,,"Forest City, NC",,25.0,nicholas sparks books,https://www.facebook.com/marketplace/item/2001523370116214
,,"Canton, NC",,20.0,Woman's Day Encyclopedia of Cookery Complete Set (23 books),https://www.facebook.com/marketplace/item/186432738800622
,,"Marion, NC",,10.0,Saitek X35T Trottle Joystick Flight Controllers,https://www.facebook.com/marketplace/item/779220905612537
,,"Campobello, SC",,1.0,Books,https://www.facebook.com/marketplace/item/257757578072920
,,"Spruce Pine, NC",,2.0,Books,https://www.facebook.com/marketplace/item/181980422400795
,,"Candler, NC",,5.0,Saxon Math & Jay Wile Books,https://www.facebook.com/marketplace/item/1429542670489210
,,"Campobello, SC",,3.0,Wrestling DVDs,https://www.facebook.com/marketplace/item/400228030444606
,,"Burnsville, NC",,1250.0,For sale Western Movies call 828 284 1565,https://www.facebook.com/marketplace/item/144858999533137
,,"Maggie Valley, NC",,10.0,Madonna dvd,https://www.facebook.com/marketplace/item/1773825196008432
,,"Marshall, NC",,3.0,Movies,https://www.facebook.com/marketplace/item/1978024659128629
,,"Asheville, NC",,,Magazine and two 8×10 poster card picture,https://www.facebook.com/marketplace/item/1822458531379836
,,"Forest City, NC",,3.0,movies,https://www.facebook.com/marketplace/item/348297965686793
,,"Marion, NC",,5.0,"MURDER SHE WROTE, 2nd COMPLETE SEASON",https://www.facebook.com/marketplace/item/2069691289972585
,,"Spindale, NC",,30.0,"Fog machine, using water you create fog for parties or perfect for Halloween new.",https://www.facebook.com/marketplace/item/387035558397159
,,"Asheville, NC",,9.0,DaVinci Code and Angels & Demons,https://www.facebook.com/marketplace/item/355411791592306
,,"Hendersonville, NC",,20.0,Birth Books,https://www.facebook.com/marketplace/item/948182458690712
,,"Mills River, NC",,12.0,New inspirational books,https://www.facebook.com/marketplace/item/1591041054325695
,,"Marion, NC",,8.0,3D pirate book,https://www.facebook.com/marketplace/item/225516244684464
,,"Hendersonville, NC",,50.0,NCIS DVDs seasons 1-10,https://www.facebook.com/marketplace/item/563611893977769
,,"Spruce Pine, NC",,1.0,Childrens books,https://www.facebook.com/marketplace/item/831174347066993
,,"Landrum, SC",,5.0,New testament recovery version,https://www.facebook.com/marketplace/item/1742869062401723
,,"Forest City, NC",,150.0,Nintendo Wii Bundle,https://www.facebook.com/marketplace/item/2049181615293758
,,"Fletcher, NC",,40.0,Disney Infinity Sets,https://www.facebook.com/marketplace/item/594937897565280
,,"Flat Rock, NC",,162.0,Nursing textbooks,https://www.facebook.com/marketplace/item/1118126994956684
,,"Mill Spring, NC",,10.0,Karen kingsbury books,https://www.facebook.com/marketplace/item/348773275530420
,,"Maggie Valley, NC",,20.0,4 pocket books,https://www.facebook.com/marketplace/item/2168608633358751
,,"Hendersonville, NC",,30.0,"Seasons 8, 9, and 10 of Supernatural.",https://www.facebook.com/marketplace/item/425104067904525
,,"Columbus, NC",,10.0,10 DVD’s,https://www.facebook.com/marketplace/item/216591592235321
,,"Forest City, NC",,5.0,Mobigo shrek game,https://www.facebook.com/marketplace/item/959260317570845
,,"Del Rio, TN",,25.0,Heavensward,https://www.facebook.com/marketplace/item/1580480745296592
,,"Landrum, SC",,20.0,There is More,https://www.facebook.com/marketplace/item/2010258545883087
,,"Maggie Valley, NC",,2.0,Movies,https://www.facebook.com/marketplace/item/173789426711670
,,"Marietta, SC",,2.0,Young ladies novels for your young reader $2 each book have sets,https://www.facebook.com/marketplace/item/163159944337466
,,"Landrum, SC",,7.0,Brave book,https://www.facebook.com/marketplace/item/1617952241615550
,,"Landrum, SC",,50.0,"Blue Dog Book, collectible by George Rodrigue",https://www.facebook.com/marketplace/item/2037079586559917
,,"Flat Rock, NC",,50.0,Jack Van Impe records new in plasticl,https://www.facebook.com/marketplace/item/389115728217783
,,"Marion, NC",,5.0,Friends collectors book,https://www.facebook.com/marketplace/item/222408554991863
,,"Weaverville, NC",,10.0,Audio Books,https://www.facebook.com/marketplace/item/316097178814417
,,"Nebo, NC",,18.0,"Bonnie and Clyde Ultimate Collectors Edition on DVD. Includes DVD, Special Features and 2 Books.",https://www.facebook.com/marketplace/item/227755354460127
,,"Bakersville, NC",,15.0,DS Sims 2 Castaway,https://www.facebook.com/marketplace/item/1949368912053059
,,"Spindale, NC",,25.0,Virtual reality headset still in box,https://www.facebook.com/marketplace/item/2030825037204978
,,"Landrum, SC",,5.0,Living a life of balance,https://www.facebook.com/marketplace/item/2023594807921539
,,"Marietta, SC",,20.0,Books,https://www.facebook.com/marketplace/item/1030940693711455
,,"Spruce Pine, NC",,5.0,Diary of Wimpy Kid Books,https://www.facebook.com/marketplace/item/453804365014758
,,"Landrum, SC",,5.0,Concepts of American psychological association,https://www.facebook.com/marketplace/item/2148420948712380
,,"Hendersonville, NC",,14.0,Waking Life Movie Poster in frame,https://www.facebook.com/marketplace/item/2046342008979217
,,"Burnsville, NC",,110.0,For sale movie sets call 828 284 1565,https://www.facebook.com/marketplace/item/324631158042289
,,"Landrum, SC",,7.0,Eat Prayers Love,https://www.facebook.com/marketplace/item/1485827678182507
,,"Hendersonville, NC",,1.0,VHS movies w/o a case,https://www.facebook.com/marketplace/item/2098726176820561
,,"Burnsville, NC",,1278.0,For sale Western Movies DVD and VHS call 828 284 1565,https://www.facebook.com/marketplace/item/325572281265648
,,"Greer, SC",,2.0,Christian CDs,https://www.facebook.com/marketplace/item/163127501093612
,,"Landrum, SC",,7.0,Freedom begins here,https://www.facebook.com/marketplace/item/444571552625421
,,"Hendersonville, NC",,200.0,Music Lovers or Instructors,https://www.facebook.com/marketplace/item/398049803976430
,,"Marietta, SC",,50.0,Faith of my Fathers by John McCain signed copy,https://www.facebook.com/marketplace/item/2147516212201479
,,"Rutherfordton, NC",,35.0,Textbooks,https://www.facebook.com/marketplace/item/136292340384000
,,"Hendersonville, NC",,1.0,VHS tapes,https://www.facebook.com/marketplace/item/161808451209206
,,"Burnsville, NC",,3.0,Books for sale.,https://www.facebook.com/marketplace/item/383099958781378
,,"Burnsville, NC",,250.0,For sale movies set's trilogy call 828 284 1565,https://www.facebook.com/marketplace/item/144838796198978
,,"Waynesville, NC",,5.0,NEW....One Direction Music Dvd.,https://www.facebook.com/marketplace/item/1819520748338822
,,"Campobello, SC",,4.0,Wrestling DVDs,https://www.facebook.com/marketplace/item/613555495650244
,,"Burnsville, NC",,118.0,For sale movies sets 4 call anytime 828 284 1565,https://www.facebook.com/marketplace/item/178704076063293
,,"Marion, NC",,3.0,New DVDs,https://www.facebook.com/marketplace/item/178501896095806
,,"Landrum, SC",,5.0,Breaking Ground,https://www.facebook.com/marketplace/item/1958121417770283
,,"Hendersonville, NC",,8.0,The Fate of the Furious DVD,https://www.facebook.com/marketplace/item/1680160132035813
,,"Bakersville, NC",,20.0,Dvd bones $20 each box set,https://www.facebook.com/marketplace/item/418867071863389
,,"Waynesville, NC",,15.0,Gossip Girl seasons 1 and 4,https://www.facebook.com/marketplace/item/2080866795528921
,,"Landrum, SC",,5.0,Publication Manual,https://www.facebook.com/marketplace/item/529400457435569
,,"Landrum, SC",,2.0,Diary,https://www.facebook.com/marketplace/item/151364152325059
,,"Landrum, SC",,5.0,Emergency response groups handbook,https://www.facebook.com/marketplace/item/158080394913337
,,"Rutherfordton, NC",,5.0,3 Album Set Of NEIL DIAMOND,https://www.facebook.com/marketplace/item/1229165720521848
,,"Old Fort, NC",,1025.0,PlayStation 3 games from $10-$25 each just ask for price,https://www.facebook.com/marketplace/item/144054222924035
,,"Maggie Valley, NC",,25.0,Frogger game,https://www.facebook.com/marketplace/item/415362938897751
,,"Landrum, SC",,20.0,Books ; Sookie Stackhouse .. True Blood Series,https://www.facebook.com/marketplace/item/427788320922391
,,"Asheville, NC",,5.0,DVDs and wii games,https://www.facebook.com/marketplace/item/2020688518211043
,,"Asheville, NC",,3.0,2 American girl dvds,https://www.facebook.com/marketplace/item/362776774213130
,,"Hendersonville, NC",,10.0,Video game system 25 games,https://www.facebook.com/marketplace/item/1976377415946067
,,"Asheville, NC",,4.0,Unstoppable book brand new,https://www.facebook.com/marketplace/item/149342155716560
,,"Greeneville, TN",,10.0,BLU-RAY MUVIES,https://www.facebook.com/marketplace/item/161567481147568
,,"Hendersonville, NC",,10.0,Simplified Life book,https://www.facebook.com/marketplace/item/2014067028871876
,,"Hendersonville, NC",,20.0,Introduction to psychology,https://www.facebook.com/marketplace/item/695779777293220
,,"Hendersonville, NC",,20.0,Strategies for Successful Writing,https://www.facebook.com/marketplace/item/137645986909701
,,"Hendersonville, NC",,15.0,Get Fit Stay Well,https://www.facebook.com/marketplace/item/533197653706499
,,"Canton, NC",,20.0,VHS tapes vcr Benny hill Monty python,https://www.facebook.com/marketplace/item/379995829135815
,,"Weaverville, NC",,40.0,Trek 7000 Aluminum Mountain Bike Frame,https://www.facebook.com/marketplace/item/304746310053987
,,"Asheville, NC",,150.0,"Brand New, Rode Only A Few Times!",https://www.facebook.com/marketplace/item/1973224122943796
,,"Weaverville, NC",,75.0,Men’s road bike,https://www.facebook.com/marketplace/item/555283391501279
,,"Arden, NC",,300.0,1995 Toyota 4Runner,https://www.facebook.com/marketplace/item/1777161289257065
,,"Asheville, NC",,2250.0,1999 Toyota 4Runner,https://www.facebook.com/marketplace/item/1640686439331657
,,"Bakersville, NC",,3500.0,2000 Nissan Frontier King Cab,https://www.facebook.com/marketplace/item/157571381717068
,,"Asheville, NC",,7800.0,2005 Land Rover LR3,https://www.facebook.com/marketplace/item/168343707138957
,,"Hendersonville, NC",,1.0,1997 Nissan pathfinder,https://www.facebook.com/marketplace/item/148511732529908
,,"Asheville, NC",,1000.0,1998 Toyota Suv,https://www.facebook.com/marketplace/item/1970105113019597
,,"Union Mills, NC",,2250.0,2005 Subaru Forester,https://www.facebook.com/marketplace/item/1963527510538796
,,"Asheville, NC",,50.0,12 inch sub box,https://www.facebook.com/marketplace/item/555228508193280
,,"Arden, NC",,1377.0,2001 Vw Jetta Turbo,https://www.facebook.com/marketplace/item/156720891613907
,,"Hendersonville, NC",,3500.0,2001 Subaru 2.5rs,https://www.facebook.com/marketplace/item/1750808768277113
,,"Marion, NC",,1.0,2006 6.0 single cab long bed,https://www.facebook.com/marketplace/item/940806886095563
,,"Weaverville, NC",,700.0,1983 Honda Accord Accord,https://www.facebook.com/marketplace/item/883208041846387
,,"Asheville, NC",,3000.0,1993 Honda Accord,https://www.facebook.com/marketplace/item/746133955577612
,,"Hendersonville, NC",,1.0,2010 Can-Am Spyder XL,https://www.facebook.com/marketplace/item/2096707917224243
,,"Asheville, NC",,6500.0,2000 porsch boxter,https://www.facebook.com/marketplace/item/985381238275500
,,"Flat Rock, NC",,8500.0,2002 f-550,https://www.facebook.com/marketplace/item/343918782771770
,,"Asheville, NC",,2925.0,2005 Volvo S60,https://www.facebook.com/marketplace/item/138093280208923
,,"Asheville, NC",,700.0,1995 Toyota 4Runner,https://www.facebook.com/marketplace/item/583135078702540
,,"Asheville, NC",,650.0,F250 wheels,https://www.facebook.com/marketplace/item/216955615531388
,,"Fletcher, NC",,2250.0,1995 Subaru Legacy,https://www.facebook.com/marketplace/item/211769676066902
,,"Spruce Pine, NC",,3700.0,4x4 tahoe loaded trade,https://www.facebook.com/marketplace/item/1225063524292416
,,"Asheville, NC",,5500.0,2005 Volvo V50,https://www.facebook.com/marketplace/item/143032536475904
,,"Asheville, NC",,4200.0,2004 Chevrolet Impala LS,https://www.facebook.com/marketplace/item/1965310913509625
,,"Candler, NC",,400.0,2001 Ford Focus,https://www.facebook.com/marketplace/item/1993791644199932
,,"Weaverville, NC",,0.0,Looking for 5 lug spacers,https://www.facebook.com/marketplace/item/153826341990048
,,"Hendersonville, NC",,5000.0,BMW X5,https://www.facebook.com/marketplace/item/589172671437457
,,"Hendersonville, NC",,2300.0,1999 Dodge Durango,https://www.facebook.com/marketplace/item/192169118200441
,,"Marion, NC",,3200.0,Toyota Camry,https://www.facebook.com/marketplace/item/313334995737988
,,"Leicester, NC",,1000.0,1970 Massey Ferguson Gas,https://www.facebook.com/marketplace/item/599026567156124
,,"Marshall, NC",,2880.0,1978 Jeep CJ7,https://www.facebook.com/marketplace/item/543561332709529
,,"Weaverville, NC",,1080.0,2003 Chevrolet TrailBlazer,https://www.facebook.com/marketplace/item/1098563686953262
,,"Rutherfordton, NC",,550.0,2004 Hyundai Tiburon GT,https://www.facebook.com/marketplace/item/534206643618450
,,"Rutherfordton, NC",,6500.0,1987 Toyota 4x4 clean title,https://www.facebook.com/marketplace/item/355050561643796
,,"Waynesville, NC",,6300.0,2004 Toyota Highlander,https://www.facebook.com/marketplace/item/217699692111160
,,"Candler, NC",,2000.0,2000 Chevrolet S10,https://www.facebook.com/marketplace/item/1821182594592894
,,"Asheville, NC",,8995.0,2009 Honda Civic,https://www.facebook.com/marketplace/item/2036680956603047
,,"Weaverville, NC",,3500.0,2007 Nissan Altima,https://www.facebook.com/marketplace/item/389369761525388
